a31,a2,a7a,a7b,a8a,a58,a18,isurban,index,Q1,Q2,Q3,Q4
女,1955,没有受过任何教育,nan,12000,非农业户口,目前务农，没有过非农工作,城,,1,2,1,4
男,1973,普通高中,毕业,0,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,,1,2,2,5
女,1966,小学,毕业,0,农业户口,目前没有工作，曾经有过非农工作,城,,1,1,1,5
男,1947,大学专科（正规高等教育）,毕业,67000,非农业户口,目前没有工作，曾经有过非农工作,城,,2,2,2,4
女,1954,小学,毕业,10000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,5
女,1983,中专,毕业,30000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,,1,2,1,5
女,1954,没有受过任何教育,nan,10000,农业户口,目前没有工作，而且只务过农,乡,,1,1,1,5
女,1955,初中,毕业,10000,居民户口（以前是农业户口）,目前从事非农工作,城,,1,3,2,5
女,1983,初中,辍学和中途退学,50000,农业户口,目前从事非农工作,城,,1,2,1,4
女,1991,初中,毕业,0,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,,1,2,1,5
男,1970,大学本科（正规高等教育）,毕业,60000,非农业户口,目前从事非农工作,城,,2,3,1,4
女,1973,小学,辍学和中途退学,0,农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,5
女,1995,初中,毕业,0,农业户口,从未工作过,乡,,1,1,1,5
男,1932,没有受过任何教育,nan,1500,农业户口,目前没有工作，而且只务过农,乡,,1,1,1,4
男,1963,普通高中,毕业,20000,非农业户口,目前务农，曾经有过非农工作,乡,,1,2,2,4
女,1965,小学,毕业,10000,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,4
女,1989,初中,毕业,28000,农业户口,目前从事非农工作,城,,1,2,1,5
男,1986,普通高中,毕业,20000,农业户口,目前从事非农工作,城,,1,2,1,4
女,1951,没有受过任何教育,nan,600,农业户口,目前没有工作，而且只务过农,城,,1,1,1,5
女,1974,大学专科（成人高等教育）,毕业,80000,居民户口（以前是非农业户口）,目前从事非农工作,城,,1,3,2,4
男,1995,大学专科（正规高等教育）,毕业,不适用,农业户口,从未工作过,城,,1,2,1,3
男,1978,普通高中,毕业,拒绝回答,居民户口（以前是农业户口）,目前从事非农工作,城,,2,3,2,4
男,1991,初中,肄业,40000,农业户口,目前从事非农工作,乡,,1,2,1,3
男,1986,初中,辍学和中途退学,30000,农业户口,目前从事非农工作,城,,1,1,1,5
男,1990,初中,毕业,40000,农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,5
女,1946,小学,辍学和中途退学,3000,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,4
男,1972,中专,毕业,20000,非农业户口,目前从事非农工作,城,,1,1,1,3
男,1962,小学,毕业,36000,居民户口（以前是农业户口）,目前从事非农工作,城,,1,2,1,5
男,1978,大学专科（正规高等教育）,毕业,40000,居民户口（以前是农业户口）,目前从事非农工作,城,,2,3,2,4
男,1962,普通高中,毕业,30000,非农业户口,目前从事非农工作,城,,1,2,1,5
女,1970,初中,毕业,10000,居民户口（以前是非农业户口）,目前从事非农工作,城,,1,2,1,4
女,1968,小学,毕业,20000,农业户口,目前务农，没有过非农工作,乡,,2,2,2,3
男,1987,初中,毕业,50000,农业户口,目前务农，没有过非农工作,城,,2,3,1,4
女,1976,没有受过任何教育,nan,2000,农业户口,目前从事非农工作,乡,,1,1,1,5
男,1976,小学,辍学和中途退学,25000,非农业户口,目前从事非农工作,城,,1,2,1,5
男,1948,没有受过任何教育,nan,5000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,5
女,1973,初中,毕业,50000,非农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,4
女,1989,初中,毕业,20000,农业户口,目前从事非农工作,城,,1,2,2,5
男,1963,小学,辍学和中途退学,15000,农业户口,目前务农，没有过非农工作,城,,1,2,1,3
女,1940,没有受过任何教育,nan,2000,农业户口,目前没有工作，而且只务过农,城,,1,1,1,5
女,1951,小学,毕业,20000,农业户口,目前没有工作，而且只务过农,城,,1,1,1,3
女,1956,普通高中,毕业,3000,居民户口（以前是非农业户口）,目前务农，曾经有过非农工作,城,,1,1,1,5
女,1977,小学,辍学和中途退学,2000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,4
男,1970,初中,毕业,拒绝回答,农业户口,目前从事非农工作,城,,1,2,1,4
男,1945,没有受过任何教育,nan,20000,农业户口,目前从事非农工作,城,,1,1,1,4
男,1949,小学,辍学和中途退学,0,农业户口,目前没有工作，而且只务过农,城,,1,1,1,5
女,1969,小学,辍学和中途退学,0,农业户口,目前务农，没有过非农工作,乡,,1,1,1,5
女,1946,没有受过任何教育,nan,5000,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,5
女,1973,没有受过任何教育,nan,5000,农业户口,目前没有工作，而且只务过农,乡,,1,1,1,5
男,1976,初中,辍学和中途退学,30000,居民户口（以前是农业户口）,目前从事非农工作,城,,2,2,2,3
女,1981,普通高中,毕业,40000,农业户口,目前从事非农工作,城,,1,3,2,5
男,1952,小学,辍学和中途退学,12000,农业户口,目前务农，没有过非农工作,乡,,1,2,2,4
女,1952,初中,毕业,50000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,,1,2,2,4
女,1984,普通高中,毕业,80000,非农业户口,目前从事非农工作,城,,1,3,1,3
男,1990,普通高中,毕业,50000,农业户口,目前从事非农工作,城,,1,2,1,5
男,1972,没有受过任何教育,nan,10000,农业户口,目前务农，曾经有过非农工作,城,,1,2,1,4
男,1944,私塾、扫盲班,nan,12000,农业户口,目前务农，曾经有过非农工作,城,,2,2,1,3
女,1997,普通高中,正在读,4000,农业户口,从未工作过,城,,1,2,1,5
男,1969,初中,毕业,24000,居民户口（以前是农业户口）,目前从事非农工作,城,,1,2,1,5
女,1998,普通高中,毕业,0,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,,2,3,1,3
男,1973,大学专科（成人高等教育）,毕业,100000,非农业户口,目前从事非农工作,城,,2,3,1,5
男,1960,初中,毕业,5000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,5
女,1965,大学专科（成人高等教育）,毕业,拒绝回答,非农业户口,目前从事非农工作,城,,1,3,2,5
女,1956,没有受过任何教育,nan,1000,农业户口,目前没有工作，而且只务过农,城,,1,2,1,5
女,1941,没有受过任何教育,nan,5000,农业户口,目前没有工作，而且只务过农,城,,1,1,1,5
男,1973,小学,毕业,50000,农业户口,目前从事非农工作,城,,1,2,2,4
男,1951,没有受过任何教育,nan,0,农业户口,目前务农，曾经有过非农工作,乡,,1,2,1,5
女,1964,初中,毕业,25000,非农业户口,目前从事非农工作,城,,1,1,1,5
女,1983,初中,毕业,20000,农业户口,目前从事非农工作,城,,1,2,1,5
女,1961,没有受过任何教育,nan,15000,农业户口,目前务农，没有过非农工作,乡,,1,2,1,5
男,1958,初中,毕业,2000,农业户口,目前没有工作，曾经有过非农工作,乡,,1,1,1,4
男,1953,小学,毕业,20000,居民户口（以前是农业户口）,目前从事非农工作,城,,1,2,1,4
男,1955,没有受过任何教育,nan,13000,农业户口,目前务农，没有过非农工作,乡,,1,3,2,4
女,1966,普通高中,毕业,30000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,,1,3,1,5
女,1995,大学专科（成人高等教育）,毕业,30000,非农业户口,目前没有工作，曾经有过非农工作,城,,2,3,2,4
男,1949,小学,辍学和中途退学,5000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,5
女,1960,初中,毕业,10000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,5
女,1947,小学,毕业,30000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,,1,2,1,4
女,1974,没有受过任何教育,nan,3000,农业户口,目前务农，没有过非农工作,乡,,1,2,2,3
女,1948,中专,毕业,40000,非农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,5
女,1957,没有受过任何教育,nan,20000,农业户口,目前没有工作，而且只务过农,乡,,1,1,1,5
男,1962,初中,毕业,20000,农业户口,目前务农，没有过非农工作,乡,,1,2,1,5
男,1969,小学,毕业,500000,农业户口,目前从事非农工作,城,,2,3,2,3
男,1963,小学,辍学和中途退学,20000,农业户口,目前从事非农工作,城,,1,2,1,5
男,1999,普通高中,毕业,0,农业户口,从未工作过,乡,,2,3,1,3
女,1943,小学,辍学和中途退学,12000,居民户口（以前是非农业户口）,从未工作过,城,,1,1,1,5
女,1957,小学,辍学和中途退学,2000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,5
男,1958,普通高中,毕业,20000,农业户口,目前务农，曾经有过非农工作,乡,,1,3,2,4
男,1999,普通高中,正在读,0,农业户口,从未工作过,乡,,1,3,1,4
男,1982,大学本科（正规高等教育）,毕业,150000,非农业户口,目前从事非农工作,城,,2,3,2,3
女,1935,没有受过任何教育,nan,5000,农业户口,从未工作过,乡,,1,1,1,5
女,1970,初中,毕业,30000,农业户口,目前从事非农工作,乡,,1,2,1,5
女,1941,没有受过任何教育,nan,12000,非农业户口,目前从事非农工作,城,,1,2,1,5
女,1953,小学,毕业,0,农业户口,目前没有工作，而且只务过农,城,,1,2,1,5
男,1970,普通高中,毕业,80000,非农业户口,目前从事非农工作,城,,2,3,2,3
女,1981,初中,毕业,20000,农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,3
男,1971,中专,毕业,拒绝回答,非农业户口,目前从事非农工作,城,,1,2,1,4
男,1965,初中,毕业,20000,农业户口,目前从事非农工作,城,,1,3,2,5
男,1957,初中,毕业,20000,农业户口,目前务农，曾经有过非农工作,乡,,1,2,2,3
男,1986,大学专科（正规高等教育）,毕业,30000,农业户口,目前从事非农工作,乡,,1,1,1,4
男,1987,初中,毕业,70000,农业户口,目前从事非农工作,城,,1,2,1,5
男,1988,职业高中,毕业,80000,农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,5
女,1944,小学,毕业,1200,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,5
女,1978,中专,毕业,30000,非农业户口,目前从事非农工作,城,,1,2,1,3
女,1987,中专,毕业,40000,农业户口,目前从事非农工作,乡,,1,2,1,4
男,1977,小学,毕业,36000,农业户口,目前从事非农工作,城,,1,2,1,5
女,1968,没有受过任何教育,nan,2000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,5
男,1952,普通高中,毕业,12000,农业户口,目前务农，没有过非农工作,城,,1,1,1,5
男,1986,大学本科（正规高等教育）,毕业,60000,居民户口（以前是非农业户口）,目前从事非农工作,城,,2,3,1,5
女,1969,普通高中,毕业,24000,非农业户口,目前从事非农工作,城,,1,1,1,5
男,1969,初中,毕业,10000,农业户口,目前从事非农工作,乡,,1,1,1,5
男,1965,初中,毕业,100000,非农业户口,目前从事非农工作,城,,2,2,1,4
男,1979,大学本科（成人高等教育）,毕业,45000,其他,目前从事非农工作,城,,2,3,2,4
女,1959,普通高中,毕业,24800,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,,1,2,1,3
女,1978,大学专科（成人高等教育）,毕业,80000,居民户口（以前是非农业户口）,目前从事非农工作,城,,1,2,1,4
男,1956,小学,毕业,10000,农业户口,目前务农，曾经有过非农工作,城,,1,2,1,3
男,1958,没有受过任何教育,nan,20000,农业户口,目前从事非农工作,乡,,1,1,1,4
女,1957,小学,毕业,800,农业户口,目前没有工作，而且只务过农,城,,1,2,2,4
男,1958,初中,毕业,10000,农业户口,目前务农，没有过非农工作,乡,,1,1,1,5
男,1954,小学,毕业,10000,农业户口,目前务农，没有过非农工作,城,,1,2,1,5
女,1951,没有受过任何教育,nan,6000,农业户口,目前没有工作，而且只务过农,城,,1,1,1,5
男,1976,普通高中,毕业,50000,农业户口,目前从事非农工作,乡,,1,2,1,3
女,1986,初中,毕业,0,农业户口,目前务农，曾经有过非农工作,乡,,1,1,1,5
女,1948,小学,毕业,1200,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,3
男,1969,初中,辍学和中途退学,5500,农业户口,目前没有工作，而且只务过农,乡,,1,1,1,5
女,1958,没有受过任何教育,nan,30000,农业户口,目前务农，没有过非农工作,乡,,2,2,2,4
女,1998,中专,毕业,20000,农业户口,目前从事非农工作,城,,1,3,1,5
男,1956,小学,毕业,20000,农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,5
女,1982,普通高中,毕业,0,非农业户口,从未工作过,城,,1,1,1,5
女,1951,小学,毕业,0,农业户口,目前没有工作，而且只务过农,城,,1,1,1,5
男,1984,初中,辍学和中途退学,80000,农业户口,目前没有工作，曾经有过非农工作,乡,,1,2,1,3
男,1983,初中,辍学和中途退学,20000,农业户口,目前从事非农工作,乡,,1,2,1,5
女,1962,初中,毕业,0,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,,1,1,1,5
男,1968,初中,辍学和中途退学,20000,农业户口,目前从事非农工作,乡,,1,2,1,4
男,1967,中专,毕业,36000,非农业户口,目前从事非农工作,城,,2,4,2,2
男,1983,中专,毕业,12000,农业户口,目前从事非农工作,城,,1,3,1,4
女,1940,小学,毕业,2200,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,4
男,1955,初中,毕业,10000,农业户口,目前没有工作，而且只务过农,城,,1,2,1,3
女,1986,初中,毕业,20000,农业户口,目前从事非农工作,乡,,1,2,2,5
男,1974,小学,毕业,80000,居民户口（以前是农业户口）,目前从事非农工作,城,,1,2,1,4
女,1978,大学专科（正规高等教育）,毕业,60000,农业户口,目前从事非农工作,乡,,1,2,1,5
男,1957,初中,毕业,12000,农业户口,目前没有工作，而且只务过农,乡,,1,2,1,5
女,1979,大学本科（成人高等教育）,毕业,70000,居民户口（以前是农业户口）,目前从事非农工作,城,,1,3,2,5
男,1963,普通高中,毕业,30000,农业户口,目前从事非农工作,城,,2,2,2,3
男,1988,初中,毕业,20000,农业户口,目前从事非农工作,乡,,1,2,1,4
男,1962,初中,毕业,0,非农业户口,目前没有工作，曾经有过非农工作,城,,1,2,1,3
女,1958,没有受过任何教育,nan,0,非农业户口,目前没有工作，而且只务过农,城,,1,1,1,5
男,1984,大学专科（正规高等教育）,毕业,200000,居民户口（以前是农业户口）,目前从事非农工作,城,,2,2,2,5
女,1963,中专,毕业,30000,非农业户口,目前从事非农工作,城,,2,2,2,4
