Gender,Age,Edu,Region
Male,34,Bachelor's degree,Urban
Female,28,Graduate degree or above,Urban
Male,40,High school (including technical school),Rural
Female,22,Junior college,Urban
Male,50,Primary school,Rural
Female,47,Middle school,Rural
Male,30,Bachelor's degree,Urban
Female,38,High school (including technical school),Rural
Male,24,Graduate degree or above,Urban
Female,33,Junior college,Urban
Male,55,Middle school,Rural
Female,29,Bachelor's degree,Urban
Male,42,High school (including technical school),Rural
Female,60,Below primary school,Rural
Male,44,Junior college,Urban
Female,31,Bachelor's degree,Urban
Male,27,Graduate degree or above,Urban
Female,36,High school (including technical school),Rural
Male,48,Middle school,Rural
Female,25,Primary school,Rural
Male,35,Bachelor's degree,Urban
Female,28,Junior college,Urban
Male,42,Graduate degree or above,Urban
Female,34,High school (including technical school),Rural
Male,50,Middle school,Rural
Female,23,Bachelor's degree,Urban
Male,31,Junior college,Rural
Female,60,Below primary school,Rural
Male,46,Bachelor's degree,Urban
Female,55,Middle school,Rural
Male,29,High school (including technical school),Urban
Female,38,Graduate degree or above,Urban
Male,65,Primary school,Rural
Female,45,High school (including technical school),Rural
Male,22,Bachelor's degree,Urban
Female,33,Junior college,Urban
Male,57,Below primary school,Rural
Female,40,Middle school,Urban
Male,51,Primary school,Rural
Female,47,Graduate degree or above,Urban
Female,27,Bachelor's degree,Urban
Male,34,Graduate degree or above,Urban
Female,41,High school (including technical school),Rural
Male,23,Junior college,Urban
Female,19,Middle school,Rural
Male,65,Below primary school,Rural
Female,30,Bachelor's degree,Urban
Male,52,High school (including technical school),Urban
Female,38,Junior college,Rural
Male,29,Graduate degree or above,Urban
Female,45,Middle school,Rural
Male,58,Primary school,Rural
Female,33,Bachelor's degree,Urban
Male,47,High school (including technical school),Urban
Female,22,Junior college,Urban
Male,60,Below primary school,Rural
Female,26,Bachelor's degree,Urban
Male,39,High school (including technical school),Urban
Female,28,Graduate degree or above,Urban
Male,53,Middle school,Rural
Male,34,Bachelor's degree,Urban
Female,28,Graduate degree or above,Urban
Male,45,High school (including technical school),Rural
Female,53,Junior college,Urban
Male,38,Middle school,Rural
Female,60,High school (including technical school),Rural
Male,22,Bachelor's degree,Urban
Female,41,Graduate degree or above,Urban
Male,30,Junior college,Urban
Female,36,Bachelor's degree,Urban
Male,50,High school (including technical school),Rural
Female,27,Bachelor's degree,Urban
Male,32,Graduate degree or above,Urban
Female,46,Middle school,Rural
Male,65,Below primary school,Rural
Female,19,High school (including technical school),Urban
Male,37,Junior college,Urban
Female,44,Middle school,Rural
Male,29,Bachelor's degree,Urban
Female,31,Graduate degree or above,Urban
﻿Male,24,Bachelor's degree,Urban
Female,29,Graduate degree or above,Urban
Male,35,High school (including technical school),Rural
Female,42,Junior college,Urban
Male,55,Middle school,Rural
Female,63,Below primary school,Rural
Male,19,High school (including technical school),Urban
Female,23,Bachelor's degree,Urban
Male,28,Junior college,Rural
Female,34,Middle school,Urban
Male,47,Primary school,Rural
Female,31,Graduate degree or above,Urban
Male,52,High school (including technical school),Urban
Female,41,Junior college,Rural
Male,66,Middle school,Rural
Female,50,Primary school,Urban
Male,38,Bachelor's degree,Urban
Female,27,Graduate degree or above,Rural
Male,30,High school (including technical school),Urban
Female,45,Middle school,Rural
Male,25,Bachelor's degree,Urban
Female,30,Graduate degree or above,Urban
Male,40,High school (including technical school),Rural
Female,28,Junior college,Urban
Male,35,Bachelor's degree,Urban
Female,22,Bachelor's degree,Urban
Male,50,Middle school,Rural
Female,45,High school (including technical school),Rural
Male,32,Bachelor's degree,Urban
Female,60,Below primary school,Rural
Male,29,Graduate degree or above,Urban
Female,55,Primary school,Rural
Male,38,Bachelor's degree,Urban
Female,33,Junior college,Urban
Male,47,High school (including technical school),Rural
Female,48,Middle school,Rural
Male,23,Bachelor's degree,Urban
Female,26,Graduate degree or above,Urban
Male,36,Junior college,Urban
Female,41,High school (including technical school),Rural
Female,29,Bachelor's degree,Urban
Male,35,Graduate degree or above,Urban
Male,42,High school (including technical school),Rural
Female,33,Junior college,Urban
Female,25,Graduate degree or above,Urban
Male,50,Middle school,Rural
Female,62,Below primary school,Rural
Male,28,Bachelor's degree,Urban
Female,37,Junior college,Urban
Male,46,High school (including technical school),Urban
Female,55,Primary school,Rural
Male,23,Bachelor's degree,Urban
Male,31,Middle school,Rural
Female,40,High school (including technical school),Urban
Male,21,Junior college,Urban
Female,49,Graduate degree or above,Urban
Male,59,Primary school,Rural
Female,27,Bachelor's degree,Urban
Male,34,High school (including technical school),Rural
Female,30,Junior college,Urban
Male,34,Bachelor's degree,Urban
Female,29,Graduate degree or above,Urban
Male,45,High school (including technical school),Rural
Female,52,Junior college,Urban
Male,38,Bachelor's degree,Rural
Female,23,Middle school,Rural
Male,60,High school (including technical school),Urban
Female,31,Bachelor's degree,Urban
Male,27,Junior college,Rural
Female,40,High school (including technical school),Rural
Male,19,Middle school,Urban
Female,36,Graduate degree or above,Urban
Male,50,Primary school,Rural
Female,44,High school (including technical school),Urban
Male,22,Bachelor's degree,Rural
Female,55,Middle school,Rural
Male,33,Junior college,Urban
Female,48,High school (including technical school),Rural
Male,62,Below primary school,Rural
Female,28,Bachelor's degree,Urban
Male,34,Bachelor's degree,Urban
Female,28,Graduate degree or above,Urban
Female,45,High school (including technical school),Rural
Male,52,Junior college,Urban
Female,39,Middle school,Rural
Male,61,High school (including technical school),Rural
Male,23,Bachelor's degree,Urban
Female,31,Junior college,Urban
Male,46,Primary school,Rural
Female,50,Below primary school,Rural
Male,29,Graduate degree or above,Urban
Female,36,High school (including technical school),Rural
Male,40,Middle school,Urban
Female,55,Middle school,Rural
Male,27,Bachelor's degree,Urban
Female,33,High school (including technical school),Urban
Male,49,Junior college,Urban
Female,42,Primary school,Rural
Male,58,Below primary school,Rural
Female,26,Graduate degree or above,Urban
Male,34,Bachelor's degree,Urban
Female,29,Junior college,Urban
Male,45,High school (including technical school),Rural
Female,51,Middle school,Rural
Male,23,Graduate degree or above,Urban
Female,37,Bachelor's degree,Urban
Male,60,Middle school,Rural
Female,42,High school (including technical school),Rural
Male,31,Junior college,Urban
Female,25,Graduate degree or above,Urban
Male,48,Primary school,Rural
Female,55,Middle school,Rural
Male,27,Bachelor's degree,Urban
Female,33,Junior college,Urban
Male,36,High school (including technical school),Rural
Female,49,Primary school,Rural
Male,30,Graduate degree or above,Urban
Female,40,Bachelor's degree,Urban
Male,52,Middle school,Rural
Female,47,High school (including technical school),Rural
Male,30,Bachelor's degree,Urban
Female,25,Junior college,Urban
Male,45,High school (including technical school),Rural
Female,35,Graduate degree or above,Urban
Male,40,Middle school,Rural
Female,50,Primary school,Rural
Male,28,Graduate degree or above,Urban
Female,32,Bachelor's degree,Urban
Male,60,Primary school,Rural
Female,27,Junior college,Urban
Male,22,Bachelor's degree,Urban
Female,55,High school (including technical school),Rural
Male,33,Middle school,Rural
Female,48,Primary school,Rural
Male,31,Bachelor's degree,Urban
Female,39,Graduate degree or above,Urban
Male,52,Middle school,Rural
Female,44,High school (including technical school),Rural
Male,26,Graduate degree or above,Urban
Female,29,Bachelor's degree,Urban
Male,28,Bachelor's degree,Urban
Female,34,Graduate degree or above,Urban
Male,45,High school (including technical school),Rural
Female,52,Junior college,Urban
Male,19,High school (including technical school),Rural
Female,26,Bachelor's degree,Urban
Male,41,Middle school,Rural
Female,60,Below primary school,Rural
Male,38,Junior college,Urban
Female,23,Bachelor's degree,Urban
Male,30,High school (including technical school),Rural
Female,48,Middle school,Rural
Male,55,Primary school,Rural
Female,32,Graduate degree or above,Urban
Male,29,Bachelor's degree,Urban
Female,37,High school (including technical school),Rural
Male,21,Junior college,Urban
Female,64,Below primary school,Rural
Male,50,Middle school,Rural
Female,43,High school (including technical school),Urban
Male,30,Bachelor's degree,Urban
Female,25,High school (including technical school),Rural
Male,40,Graduate degree or above,Urban
Female,22,Junior college,Urban
Male,35,Bachelor's degree,Urban
Female,50,Primary school,Rural
Male,27,High school (including technical school),Urban
Female,32,Graduate degree or above,Urban
Male,45,Junior college,Rural
Female,29,Bachelor's degree,Urban
Male,38,Middle school,Rural
Female,31,High school (including technical school),Urban
Male,42,Bachelor's degree,Urban
Female,24,Junior college,Rural
Male,33,Graduate degree or above,Urban
Female,47,Primary school,Rural
Male,28,High school (including technical school),Urban
Female,36,Bachelor's degree,Urban
Male,50,Middle school,Rural
Female,26,Junior college,Urban
Female,28,Bachelor's degree,Urban
Male,35,Bachelor's degree,Urban
Female,42,High school (including technical school),Rural
Male,22,Junior college,Urban
Female,30,Graduate degree or above,Urban
Male,50,Middle school,Rural
Female,19,High school (including technical school),Urban
Male,65,Primary school,Rural
Female,55,Junior college,Urban
Male,40,High school (including technical school),Urban
Female,33,Bachelor's degree,Rural
Male,29,Graduate degree or above,Urban
Female,23,Junior college,Urban
Male,47,Middle school,Rural
Female,36,Bachelor's degree,Urban
Male,53,High school (including technical school),Rural
Female,45,Graduate degree or above,Urban
Male,31,Junior college,Urban
Female,60,Primary school,Rural
Male,26,Bachelor's degree,Urban
﻿Female,28,Bachelor's degree,Urban
Male,35,Junior college,Urban
Female,42,High school (including technical school),Rural
Male,50,Middle school,Rural
Female,23,Graduate degree or above,Urban
Male,30,Bachelor's degree,Urban
Female,38,Middle school,Rural
Male,45,High school (including technical school),Urban
Female,32,Junior college,Urban
Male,27,Bachelor's degree,Rural
Female,55,Primary school,Rural
Male,60,Below primary school,Rural
Female,48,High school (including technical school),Urban
Male,36,Graduate degree or above,Urban
Female,29,Bachelor's degree,Rural
Male,40,Junior college,Rural
Female,31,Middle school,Urban
Male,37,High school (including technical school),Rural
Female,50,Primary school,Rural
Male,53,Below primary school,Urban
Male,34,Bachelor's degree,Urban
Female,29,High school (including technical school),Rural
Male,42,Graduate degree or above,Urban
